,addtime,bId,cabin,depTime,dt_diff_h,flightNumber,invalid,last_cabin,last_price,last_seats,p_d_percent,preTime,price,price_diff,seats
3,1550133623,416000120,W,1550642700,141.4102777777778,WN1487,2,W,167.0,9.0,70.05988023952096,509077,284.0,117.0,9
3,1550133623,416000121,W,1550661600,146.6602777777778,WN4523,2,W,167.0,9.0,70.05988023952096,527977,284.0,117.0,9
5,1550110029,416000122,W,1550615100,140.2975,WN205,2,W,99.0,5.0,15.151515151515152,505071,114.0,15.0,3
6,1550119201,416000122,W,1550615100,137.74972222222223,WN205,2,W,114.0,3.0,34.21052631578947,495899,153.0,39.0,9
1,1549973769,416000123,W,1550664900,191.98083333333335,WN1994,2,W,219.0,3.0,-9.132420091324201,691131,199.0,-20.0,4
5,1550006597,416000123,W,1550664900,182.86194444444445,WN1994,2,W,199.0,3.0,10.050251256281408,658303,219.0,20.0,3
6,1550010557,416000123,W,1550664900,181.76194444444445,WN1994,2,W,219.0,3.0,-9.132420091324201,654343,199.0,-20.0,3
7,1550019887,416000123,W,1550664900,179.17027777777778,WN1994,2,W,199.0,3.0,10.050251256281408,645013,219.0,20.0,3
8,1550082004,416000123,W,1550664900,161.91555555555553,WN1994,2,W,219.0,3.0,-9.132420091324201,582896,199.0,-20.0,3
9,1550087581,416000123,W,1550664900,160.3663888888889,WN1994,2,W,199.0,3.0,10.050251256281408,577319,219.0,20.0,3
10,1550112764,416000123,W,1550664900,153.3711111111111,WN1994,2,W,219.0,3.0,20.54794520547945,552136,264.0,45.0,5
11,1550114693,416000123,W,1550664900,152.83527777777778,WN1994,2,W,264.0,5.0,-17.045454545454547,550207,219.0,-45.0,3
12,1550119173,416000123,W,1550664900,151.59083333333334,WN1994,2,W,219.0,3.0,20.54794520547945,545727,264.0,45.0,5
13,1550133595,416000123,W,1550664900,147.58472222222224,WN1994,2,W,264.0,5.0,46.96969696969697,531305,388.0,124.0,9
1,1549961127,416000125,W,1550640900,188.82583333333332,WN1232,2,W,191.0,9.0,-10.99476439790576,679773,170.0,-21.0,3
2,1549985312,416000125,W,1550640900,182.10777777777778,WN1232,2,W,170.0,3.0,12.352941176470589,655588,191.0,21.0,9
7,1550133597,416000125,W,1550640900,140.9175,WN1232,2,W,191.0,3.0,1.5706806282722514,507303,194.0,3.0,5
10,1550218819,416000125,W,1550640900,117.24472222222222,WN1232,2,W,194.0,5.0,10.309278350515465,422081,214.0,20.0,4
13,1550394065,416000125,W,1550640900,68.56527777777778,WN1232,2,W,214.0,4.0,17.757009345794394,246835,252.0,38.0,9
14,1550455160,416000125,W,1550640900,51.59444444444444,WN1232,2,W,252.0,9.0,-15.079365079365079,185740,214.0,-38.0,3
17,1550575808,416000125,W,1550640900,18.08111111111111,WN1232,2,W,214.0,9.0,-9.345794392523365,65092,194.0,-20.0,3
18,1550589385,416000125,W,1550640900,14.309722222222224,WN1232,2,W,194.0,3.0,10.309278350515465,51515,214.0,20.0,9
1,1549988885,416000126,W,1550650200,183.6986111111111,WN295,2,W,285.0,9.0,-12.280701754385966,661315,250.0,-35.0,3
2,1550006601,416000126,W,1550650200,178.7775,WN295,2,W,250.0,3.0,14.0,643599,285.0,35.0,5
3,1550010793,416000126,W,1550650200,177.61305555555555,WN295,2,W,285.0,5.0,-12.280701754385966,639407,250.0,-35.0,3
4,1550012259,416000126,W,1550650200,177.20583333333335,WN295,2,W,250.0,3.0,14.0,637941,285.0,35.0,5
11,1550279994,416000126,W,1550650200,102.83500000000001,WN295,1,W,285.0,4.0,-100.0,370206,0.0,-285.0,0
6,1550002421,416000127,W,1550661000,182.93861111111113,WN692,2,W,168.0,3.0,1.1904761904761905,658579,170.0,2.0,4
8,1550022981,416000127,W,1550661000,177.2275,WN692,2,W,170.0,3.0,12.352941176470589,638019,191.0,21.0,9
12,1550094616,416000127,W,1550661000,157.32888888888888,WN692,2,W,191.0,3.0,12.041884816753926,566384,214.0,23.0,5
13,1550106860,416000127,W,1550661000,153.92777777777778,WN692,2,W,214.0,5.0,-10.74766355140187,554140,191.0,-23.0,3
14,1550133597,416000127,W,1550661000,146.50083333333333,WN692,2,W,191.0,3.0,1.5706806282722514,527403,194.0,3.0,3
15,1550142769,416000127,W,1550661000,143.95305555555555,WN692,2,W,194.0,3.0,-13.402061855670103,518231,168.0,-26.0,4
17,1550154542,416000127,W,1550661000,140.68277777777777,WN692,2,W,168.0,3.0,15.476190476190476,506458,194.0,26.0,4
19,1550252928,416000127,W,1550661000,113.35333333333332,WN692,2,W,194.0,3.0,10.309278350515465,408072,214.0,20.0,5
20,1550271968,416000127,W,1550661000,108.06444444444445,WN692,2,W,214.0,5.0,-9.345794392523365,389032,194.0,-20.0,4
25,1550398926,416000127,W,1550661000,72.79833333333333,WN692,2,W,194.0,5.0,-21.1340206185567,262074,153.0,-41.0,4
29,1550507364,416000127,W,1550661000,42.67666666666666,WN692,2,W,153.0,3.0,26.797385620915033,153636,194.0,41.0,5
30,1550532721,416000127,W,1550661000,35.63305555555555,WN692,2,W,194.0,5.0,10.309278350515465,128279,214.0,20.0,4
31,1550554116,416000127,W,1550661000,29.69,WN692,2,W,214.0,4.0,-9.345794392523365,106884,194.0,-20.0,3
32,1550575809,416000127,W,1550661000,23.664166666666667,WN692,2,W,194.0,3.0,-21.1340206185567,85191,153.0,-41.0,3
33,1550589385,416000127,W,1550661000,19.893055555555556,WN692,2,W,153.0,3.0,26.797385620915033,71615,194.0,41.0,3
6,1550133622,416000128,W,1550640600,140.82722222222222,WN820,2,W,138.0,9.0,108.69565217391305,506978,288.0,150.0,9
3,1550133623,416000129,W,1550623500,136.07694444444445,WN398,2,W,217.0,9.0,97.6958525345622,489877,429.0,212.0,9
3,1550133597,416000130,W,1550647800,142.83416666666665,WN2127,2,W,189.0,9.0,50.264550264550266,514203,284.0,95.0,9
3,1550133597,416000131,W,1550668500,148.58416666666665,WN646,2,W,189.0,5.0,50.264550264550266,534903,284.0,95.0,9
11,1550269308,416000132,W,1550627700,99.55333333333333,WN1322,2,W,204.0,3.0,70.58823529411765,358392,348.0,144.0,5
19,1550441874,416000132,W,1550627700,51.61833333333333,WN1322,2,W,348.0,4.0,-41.37931034482759,185826,204.0,-144.0,3
20,1550451863,416000132,W,1550627700,48.843611111111116,WN1322,2,W,204.0,3.0,70.58823529411765,175837,348.0,144.0,4
26,1550541767,416000132,W,1550627700,23.87027777777778,WN1322,2,W,348.0,3.0,39.94252873563219,85933,487.0,139.0,4
28,1550589487,416000132,W,1550627700,10.614722222222222,WN1322,1,W,487.0,3.0,-100.0,38213,0.0,-487.0,0
3,1550133597,416000133,W,1550623200,136.00083333333333,WN544,2,W,186.0,9.0,130.10752688172042,489603,428.0,242.0,9
4,1550036246,416000134,W,1550648100,169.95944444444447,WN1886,2,W,280.0,3.0,14.285714285714286,611854,320.0,40.0,4
5,1550057745,416000134,W,1550648100,163.9875,WN1886,2,W,320.0,4.0,-12.5,590355,280.0,-40.0,3
8,1550133625,416000134,W,1550648100,142.90972222222223,WN1886,2,W,280.0,3.0,24.285714285714285,514475,348.0,68.0,9
11,1550229571,416000134,W,1550648100,116.25805555555556,WN1886,2,W,348.0,9.0,-32.758620689655174,418529,234.0,-114.0,3
12,1550248046,416000134,W,1550648100,111.12611111111111,WN1886,2,W,234.0,3.0,48.717948717948715,400054,348.0,114.0,5
15,1550315808,416000134,W,1550648100,92.30333333333333,WN1886,2,W,348.0,3.0,-41.37931034482759,332292,204.0,-144.0,3
20,1550432030,416000134,W,1550648100,60.01944444444444,WN1886,2,W,204.0,3.0,70.58823529411765,216070,348.0,144.0,5
4,1550097521,416000135,W,1550662800,157.02194444444447,WN1343,2,W,234.0,3.0,19.23076923076923,565279,279.0,45.0,4
8,1550117606,416000135,W,1550662800,151.4427777777778,WN1343,2,W,279.0,3.0,14.695340501792115,545194,320.0,41.0,4
9,1550133625,416000135,W,1550662800,146.99305555555557,WN1343,2,W,320.0,4.0,8.75,529175,348.0,28.0,4
17,1550356652,416000135,W,1550662800,85.0411111111111,WN1343,2,W,348.0,4.0,-28.448275862068964,306148,249.0,-99.0,3
18,1550441874,416000135,W,1550662800,61.36833333333333,WN1343,2,W,249.0,3.0,39.75903614457831,220926,348.0,99.0,4
21,1550473752,416000135,W,1550662800,52.513333333333335,WN1343,2,W,348.0,4.0,-28.448275862068964,189048,249.0,-99.0,3
22,1550483198,416000135,W,1550662800,49.88944444444444,WN1343,2,W,249.0,3.0,39.75903614457831,179602,348.0,99.0,4
3,1550133597,416000136,W,1550668500,148.58416666666665,WN762,2,W,186.0,9.0,130.10752688172042,534903,428.0,242.0,9
3,1550133625,416000137,W,1550613300,133.24305555555554,WN2114,2,W,441.0,9.0,30.385487528344672,479675,575.0,134.0,9
3,1550133602,416000138,W,1550614800,133.6661111111111,WN2289,2,W,147.0,9.0,89.79591836734694,481198,279.0,132.0,9
3,1550133625,416000139,W,1550652600,144.15972222222223,WN6399,2,W,446.0,9.0,28.923766816143498,518975,575.0,129.0,9
3,1550133623,416000140,W,1550668800,148.6602777777778,WN712,2,W,72.0,9.0,329.1666666666667,535177,309.0,237.0,9
7,1550482686,416000140,W,1550668800,51.69833333333334,WN712,2,W,309.0,9.0,11.974110032362459,186114,346.0,37.0,9
3,1550133598,416000141,W,1550643900,141.75055555555554,WN2335,2,W,224.0,9.0,50.44642857142857,510302,337.0,113.0,9
1,1549979926,416000142,W,1550656500,187.93722222222223,WN1210,2,W,159.0,9.0,-35.84905660377358,676574,102.0,-57.0,9
3,1550083516,416000142,W,1550656500,159.16222222222223,WN1210,2,W,102.0,9.0,1.9607843137254901,572984,104.0,2.0,4
5,1550091774,416000142,W,1550656500,156.86833333333334,WN1210,2,W,104.0,3.0,54.80769230769231,564726,161.0,57.0,9
13,1550350084,416000142,W,1550656500,85.11555555555556,WN1210,2,W,161.0,3.0,17.391304347826086,306416,189.0,28.0,3
14,1550373537,416000142,W,1550656500,78.60083333333334,WN1210,2,W,189.0,3.0,26.984126984126984,282963,240.0,51.0,4
18,1550441945,416000142,W,1550656500,59.59861111111111,WN1210,2,W,240.0,3.0,40.416666666666664,214555,337.0,97.0,9
19,1550454513,416000142,W,1550656500,56.107499999999995,WN1210,2,W,337.0,9.0,-28.783382789317507,201987,240.0,-97.0,3
20,1550482690,416000142,W,1550656500,48.28055555555556,WN1210,2,W,240.0,3.0,40.416666666666664,173810,337.0,97.0,9
2,1550083516,416000143,W,1550664300,161.32888888888888,WN831,2,W,102.0,9.0,1.9607843137254901,580784,104.0,2.0,9
3,1550133595,416000143,W,1550664300,147.41805555555555,WN831,2,W,104.0,9.0,54.80769230769231,530705,161.0,57.0,9
7,1550482690,416000143,W,1550664300,50.44722222222222,WN831,2,W,161.0,9.0,109.3167701863354,181610,337.0,176.0,9
6,1550454808,416000145,W,1550630700,48.85888888888889,WN1784,2,W,0.0,0.0,inf,175892,285.0,285.0,4
9,1550541438,416000145,W,1550630700,24.795,WN1784,1,W,285.0,9.0,-100.0,89262,0.0,-285.0,0
3,1550133595,416000147,W,1550657700,145.58472222222224,WN450,2,W,341.0,9.0,20.527859237536656,524105,411.0,70.0,9
8,1550270622,416000147,W,1550657700,107.52166666666668,WN450,1,W,411.0,3.0,-100.0,387078,0.0,-411.0,0
10,1550515779,416000147,W,1550657700,39.4225,WN450,2,W,0.0,0.0,inf,141921,411.0,411.0,3
11,1550518458,416000147,W,1550657700,38.67833333333333,WN450,1,W,411.0,3.0,-100.0,139242,0.0,-411.0,0
12,1550542368,416000147,W,1550657700,32.03666666666667,WN450,2,W,0.0,0.0,inf,115332,411.0,411.0,3
13,1550567504,416000147,W,1550657700,25.054444444444446,WN450,1,W,411.0,3.0,-100.0,90196,0.0,-411.0,0
6,1550463740,416000148,W,1550664600,55.794444444444444,WN1704,2,W,0.0,0.0,inf,200860,285.0,285.0,3
7,1550473782,416000148,W,1550664600,53.005,WN1704,1,W,285.0,3.0,-100.0,190818,0.0,-285.0,0
8,1550532300,416000148,W,1550664600,36.75,WN1704,2,W,0.0,0.0,inf,132300,285.0,285.0,5
1,1549973716,416000149,W,1550634900,183.66222222222223,WN1114,2,W,621.0,9.0,-28.502415458937197,661184,444.0,-177.0,3
2,1549979903,416000149,W,1550634900,181.94361111111112,WN1114,2,W,444.0,3.0,39.86486486486486,654997,621.0,177.0,9
3,1550006599,416000149,W,1550634900,174.52805555555554,WN1114,2,W,621.0,9.0,-28.502415458937197,628301,444.0,-177.0,3
6,1550046620,416000149,W,1550634900,163.4111111111111,WN1114,2,W,444.0,3.0,39.86486486486486,588280,621.0,177.0,9
7,1550075503,416000149,W,1550634900,155.38805555555555,WN1114,2,W,621.0,9.0,-28.502415458937197,559397,444.0,-177.0,3
8,1550113165,416000149,W,1550634900,144.9263888888889,WN1114,2,W,444.0,3.0,39.86486486486486,521735,621.0,177.0,9
3,1550133599,416000150,W,1550631000,138.16694444444445,WN2152,2,W,149.0,9.0,67.11409395973155,497401,249.0,100.0,9
4,1550195553,416000150,W,1550631000,120.9575,WN2152,2,W,249.0,9.0,14.056224899598394,435447,284.0,35.0,9
3,1550133596,416000151,W,1550631000,138.1677777777778,WN3407,2,W,288.0,9.0,79.86111111111111,497404,518.0,230.0,9
1,1549967260,416000152,W,1550640600,187.0388888888889,WN2166,2,W,149.0,9.0,20.13422818791946,673340,179.0,30.0,9
2,1550053098,416000152,W,1550640600,163.19500000000002,WN2166,2,W,179.0,9.0,-16.75977653631285,587502,149.0,-30.0,9
3,1550133599,416000152,W,1550640600,140.8336111111111,WN2166,2,W,149.0,9.0,67.11409395973155,507001,249.0,100.0,9
4,1550195553,416000152,W,1550640600,123.62416666666667,WN2166,2,W,249.0,9.0,14.056224899598394,445047,284.0,35.0,9
3,1550133605,416000153,W,1550654700,144.7486111111111,WN1936,2,W,149.0,9.0,67.11409395973155,521095,249.0,100.0,9
4,1550195553,416000153,W,1550654700,127.54083333333332,WN1936,2,W,249.0,9.0,14.056224899598394,459147,284.0,35.0,9
2,1550049991,416000154,W,1550660400,169.55805555555557,WN680,2,W,288.0,9.0,-27.430555555555557,610409,209.0,-79.0,9
3,1550094613,416000154,W,1550660400,157.16305555555556,WN680,2,W,209.0,9.0,37.79904306220096,565787,288.0,79.0,9
4,1550133596,416000154,W,1550660400,146.33444444444447,WN680,2,W,288.0,9.0,79.86111111111111,526804,518.0,230.0,9
3,1550133599,416000155,W,1550616600,134.16694444444445,WN118,2,W,217.0,9.0,88.47926267281106,483001,409.0,192.0,9
1,1549968752,416000156,W,1550664900,193.37444444444446,WN6713,2,W,149.0,9.0,20.13422818791946,696148,179.0,30.0,9
2,1550053098,416000156,W,1550664900,169.94500000000002,WN6713,2,W,179.0,9.0,-16.75977653631285,611802,149.0,-30.0,9
3,1550133605,416000156,W,1550664900,147.58194444444445,WN6713,2,W,149.0,9.0,53.691275167785236,531295,229.0,80.0,9
7,1550483196,416000156,W,1550664900,50.473333333333336,WN6713,2,W,229.0,9.0,24.017467248908297,181704,284.0,55.0,9
3,1550133599,416000157,W,1550638500,140.25027777777777,WN555,2,W,217.0,9.0,88.47926267281106,504901,409.0,192.0,9
3,1550133599,416000158,W,1550655600,145.00027777777777,WN2265,2,W,217.0,9.0,88.47926267281106,522001,409.0,192.0,9
3,1550133623,416000159,W,1550646300,142.4102777777778,WN1600,2,W,232.0,9.0,12.5,512677,261.0,29.0,9
3,1550133623,416000160,W,1550623200,135.9936111111111,WN489,2,W,183.0,9.0,91.2568306010929,489577,350.0,167.0,9
2,1550094614,416000161,W,1550647500,153.57944444444445,WN871,2,W,217.0,9.0,5.990783410138249,552886,230.0,13.0,9
3,1550133622,416000161,W,1550647500,142.74388888888888,WN871,2,W,230.0,9.0,47.82608695652174,513878,340.0,110.0,9
2,1550094614,416000162,W,1550666100,158.7461111111111,WN550,2,W,217.0,9.0,5.990783410138249,571486,230.0,13.0,9
3,1550133622,416000162,W,1550666100,147.91055555555556,WN550,2,W,230.0,9.0,47.82608695652174,532478,340.0,110.0,9
3,1550133623,416000163,W,1550648400,142.9936111111111,WN1545,2,W,183.0,9.0,91.2568306010929,514777,350.0,167.0,9
3,1550133596,416000164,W,1550626200,136.83444444444447,WN247,2,W,186.0,9.0,54.30107526881721,492604,287.0,101.0,9
3,1550133596,416000165,W,1550634900,139.25111111111113,WN2269,2,W,186.0,9.0,54.30107526881721,501304,287.0,101.0,9
3,1550133596,416000166,W,1550652300,144.08444444444447,WN1689,2,W,186.0,9.0,54.30107526881721,518704,287.0,101.0,9
3,1550133596,416000167,W,1550661000,146.50111111111113,WN1532,2,W,186.0,9.0,54.30107526881721,527404,287.0,101.0,9
3,1550133598,416000168,W,1550613600,133.3338888888889,WN1991,2,W,162.0,9.0,41.358024691358025,480002,229.0,67.0,9
4,1550265230,416000169,W,1550621100,98.85277777777779,WN2095,1,W,229.0,9.0,-100.0,355870,0.0,-229.0,0
1,1549976713,416000170,W,1550670900,192.82972222222222,WN3998,2,W,214.0,5.0,-10.74766355140187,694187,191.0,-23.0,4
4,1550133597,416000170,W,1550670900,149.25083333333333,WN3998,2,W,191.0,3.0,1.5706806282722514,537303,194.0,3.0,3
5,1550149025,416000170,W,1550670900,144.96527777777777,WN3998,2,W,194.0,3.0,10.309278350515465,521875,214.0,20.0,9
7,1550252928,416000170,W,1550670900,116.10333333333332,WN3998,2,W,214.0,5.0,-9.345794392523365,417972,194.0,-20.0,3
8,1550257078,416000170,W,1550670900,114.95055555555557,WN3998,2,W,194.0,3.0,10.309278350515465,413822,214.0,20.0,5
11,1550366160,416000170,W,1550670900,84.65,WN3998,2,W,214.0,4.0,-9.345794392523365,304740,194.0,-20.0,9
12,1550403040,416000170,W,1550670900,74.40555555555555,WN3998,2,W,194.0,9.0,10.309278350515465,267860,214.0,20.0,4
14,1550455161,416000170,W,1550670900,59.9275,WN3998,2,W,214.0,3.0,17.757009345794394,215739,252.0,38.0,3
15,1550492315,416000170,W,1550670900,49.606944444444444,WN3998,2,W,252.0,3.0,-23.015873015873016,178585,194.0,-58.0,5
3,1550133622,416000171,W,1550661000,146.49388888888888,WN2011,2,W,138.0,9.0,108.69565217391305,527378,288.0,150.0,9
3,1550133623,416000172,W,1550661900,146.7436111111111,WN1356,2,W,217.0,9.0,97.6958525345622,528277,429.0,212.0,9
8,1550554075,416000173,W,1550615100,16.95138888888889,WN1340,1,W,290.0,9.0,-100.0,61025,0.0,-290.0,0
3,1550133623,416000174,W,1550656500,145.2436111111111,WN869,2,W,260.0,9.0,39.23076923076923,522877,362.0,102.0,9
7,1550482050,416000174,W,1550656500,48.458333333333336,WN869,2,W,362.0,9.0,17.955801104972377,174450,427.0,65.0,9
3,1550133623,416000175,W,1550623200,135.9936111111111,WN414,2,W,214.0,9.0,35.51401869158879,489577,290.0,76.0,9
1,1549959232,416000176,W,1550632200,186.93555555555557,WN346,2,W,214.0,5.0,35.51401869158879,672968,290.0,76.0,9
11,1550554104,416000176,W,1550632200,21.69333333333333,WN346,1,W,290.0,5.0,-100.0,78096,0.0,-290.0,0
3,1550154514,416000178,W,1550661600,140.85722222222222,WN359,2,W,0.0,0.0,inf,507086,290.0,290.0,9
10,1550554104,416000178,W,1550661600,29.86,WN359,1,W,290.0,4.0,-100.0,107496,0.0,-290.0,0
3,1550133596,416000179,W,1550628300,137.4177777777778,WN380,2,W,303.0,9.0,94.05940594059406,494704,588.0,285.0,9
3,1550133595,416000180,W,1550631900,138.41805555555555,WN887,2,W,215.0,9.0,32.093023255813954,498305,284.0,69.0,9
3,1550133598,416000181,W,1550649300,143.25055555555554,WN2273,2,W,318.0,9.0,59.119496855345915,515702,506.0,188.0,9
3,1550133596,416000182,W,1550668800,148.6677777777778,WN403,2,W,188.0,9.0,127.65957446808511,535204,428.0,240.0,9
1,1550009336,416000183,W,1550646000,176.85111111111112,WN1631,2,W,145.0,9.0,2.7586206896551726,636664,149.0,4.0,9
2,1550080485,416000183,W,1550646000,157.0875,WN1631,2,W,149.0,9.0,-2.684563758389262,565515,145.0,-4.0,9
3,1550133623,416000183,W,1550646000,142.32694444444445,WN1631,2,W,145.0,9.0,2.7586206896551726,512377,149.0,4.0,9
3,1550133595,416000184,W,1550647800,142.83472222222224,WN1065,2,W,215.0,9.0,32.093023255813954,514205,284.0,69.0,9
3,1550133595,416000185,W,1550669100,148.7513888888889,WN181,2,W,215.0,9.0,32.093023255813954,535505,284.0,69.0,9
3,1550133606,416000186,W,1550619300,134.915,WN5115,2,W,186.0,9.0,115.59139784946237,485694,401.0,215.0,9
1,1549970278,416000187,W,1550622600,181.20055555555555,WN206,2,W,216.0,3.0,-13.88888888888889,652322,186.0,-30.0,9
4,1550133633,416000187,W,1550622600,135.82416666666666,WN206,2,W,186.0,5.0,115.59139784946237,488967,401.0,215.0,9
9,1550507517,416000187,W,1550622600,31.967499999999998,WN206,1,W,401.0,9.0,-100.0,115083,0.0,-401.0,0
10,1550542278,416000187,W,1550622600,22.311666666666667,WN206,2,W,0.0,0.0,inf,80322,401.0,401.0,4
1,1549992201,416000188,W,1550632500,177.86083333333332,WN863,2,W,342.0,3.0,17.251461988304094,640299,401.0,59.0,5
7,1550097533,416000188,W,1550632500,148.60194444444446,WN863,1,W,401.0,3.0,-100.0,534967,0.0,-401.0,0
3,1550133623,416000190,W,1550623800,136.1602777777778,WN291,2,W,181.0,9.0,127.62430939226519,490177,412.0,231.0,9
3,1550133598,416000191,W,1550630700,138.08388888888888,WN1544,2,W,218.0,9.0,30.275229357798164,497102,284.0,66.0,9
3,1550133598,416000192,W,1550641500,141.08388888888888,WN733,2,W,218.0,9.0,30.275229357798164,507902,284.0,66.0,9
3,1550133598,416000193,W,1550668800,148.66722222222222,WN1735,2,W,218.0,9.0,30.275229357798164,535202,284.0,66.0,9
3,1550133629,416000194,W,1550662800,146.99194444444444,WN283,2,W,128.0,9.0,4.6875,529171,134.0,6.0,9
7,1550482260,416000194,W,1550662800,50.15,WN283,2,W,134.0,9.0,85.82089552238806,180540,249.0,115.0,9
3,1550133623,416000195,W,1550650800,143.6602777777778,WN344,2,W,181.0,9.0,127.62430939226519,517177,412.0,231.0,9
3,1550133595,416000196,W,1550651100,143.7513888888889,WN5559,2,W,324.0,9.0,47.22222222222222,517505,477.0,153.0,9
2,1550072150,416000197,W,1550630700,155.15277777777777,WN1250,2,W,180.0,9.0,-36.666666666666664,558550,114.0,-66.0,9
3,1550094616,416000197,W,1550630700,148.91222222222223,WN1250,2,W,114.0,9.0,137.71929824561403,536084,271.0,157.0,9
4,1550133625,416000197,W,1550630700,138.07638888888889,WN1250,2,W,271.0,9.0,78.22878228782288,497075,483.0,212.0,9
6,1550266610,416000197,W,1550630700,101.13611111111112,WN1250,2,W,483.0,9.0,-44.3064182194617,364090,269.0,-214.0,9
9,1550482394,416000197,W,1550630700,41.196111111111115,WN1250,2,W,269.0,9.0,79.5539033457249,148306,483.0,214.0,9
3,1550133623,416000198,W,1550638800,140.32694444444445,WN999,2,W,229.0,9.0,79.03930131004367,505177,410.0,181.0,9
